Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
ssuC; sulfonate transport system permease protein	K15554	9	0	3	4	8.7283873015802e-05	9.69820811286689e-06	13555	1506.11111111111	73
stbD; antitoxin StbD	K18923	9	0	4	2	-0.0001521196304493	-1.69021811610333e-05	15665.5	1740.61111111111	430.5
STE24; STE24 endopeptidase [EC:3.4.24.84]	K06013	9	0	4	5	3.03939086832794e-05	3.37710096480882e-06	12344.5	1371.61111111111	308
strB; streptomycin 6-kinase [EC:2.7.1.72]	K04343	9	0	2	5	0.000181708206861748	2.01898007624164e-05	10439.5	1159.94444444444	203
sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	K01903	9	0	5	4	-7.82997995152453e-05	-8.69997772391615e-06	14662	1629.11111111111	422
sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	K01902	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
sufB; Fe-S cluster assembly protein SufB	K09014	9	0	2	2	2.05660495315667e-05	2.28511661461852e-06	13772.5	1530.27777777778	479
sufC; Fe-S cluster assembly ATP-binding protein	K09013	9	0	2	5	-4.36697388632872e-05	-4.85219320703191e-06	12668.5	1407.61111111111	506
sufD; Fe-S cluster assembly protein SufD	K09015	9	0	0	2	9.23809523809524e-05	1.02645502645503e-05	12106.5	1345.16666666667	246
sufE; cysteine desulfuration protein SufE	K02426	9	0	3	5	0.000245464674934422	2.72738527704913e-05	10566	1174	72
sufI; suppressor of ftsI	K04753	9	0	3	4	0.000620088806719701	6.8898756302189e-05	12381.5	1375.72222222222	5
sufS; cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	K11717	9	0	2	4	5.04881587017293e-05	5.60979541130326e-06	12343	1371.44444444444	678.5
sul2; dihydropteroate synthase type 2 [EC:2.5.1.15]	K18824	9	9	0	0	0	NA	0	NA	Inf
sulD; dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]	K13940	9	0	3	2	-3.48005907136342e-05	-3.86673230151491e-06	14637	1626.33333333333	833.5
surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	K03771	9	9	0	0	0	NA	0	NA	Inf
surE; 5'-nucleotidase [EC:3.1.3.5]	K03787	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
tadA; tRNA(adenine34) deaminase [EC:3.5.4.33]	K11991	9	0	1	0	-1.66666666666667e-05	-1.85185185185186e-06	14478	1608.66666666667	1413.5
tadB; tight adherence protein B	K12510	9	0	2	5	6.66511742515409e-05	7.40568602794898e-06	11418	1268.66666666667	560
tadC; tight adherence protein C	K12511	9	0	4	4	-5.1312069106809e-05	-5.70134101186766e-06	13164	1462.66666666667	353.5
tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	K01246	9	0	2	4	7.46757060578744e-05	8.29730067309715e-06	11881	1320.11111111111	540
tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]	K00980	9	0	2	6	0.000152022013708762	1.68913348565291e-05	9688.5	1076.5	323.5
tagF; CDP-glycerol glycerophosphotransferase [EC:2.7.8.12]	K09809	9	0	2	6	5.31969227802431e-05	5.91076919780479e-06	10831	1203.44444444444	281
tamA; translocation and assembly module TamA	K07278	9	3	0	0	0	0	9395.5	1565.91666666667	1441
tamB; translocation and assembly module TamB	K09800	9	0	4	5	3.75429714349478e-05	4.17144127054976e-06	11773	1308.11111111111	474
tarJ; ribitol-5-phosphate 2-dehydrogenase (NADP+) [EC:1.1.1.405]	K05352	9	0	2	4	9.72640861066694e-06	1.08071206785188e-06	12945	1438.33333333333	502
tatA; sec-independent protein translocase protein TatA	K03116	9	0	3	1	-3.21159420289855e-05	-3.56843800322061e-06	15538	1726.44444444444	882.5
tatB; sec-independent protein translocase protein TatB	K03117	9	0	1	2	1.04933110367893e-05	1.16592344853214e-06	13255	1472.77777777778	839
tatC; sec-independent protein translocase protein TatC	K03118	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
tatD; TatD DNase family protein [EC:3.1.21.-]	K03424	9	0	3	1	-1.23269714446185e-05	-1.3696634938465e-06	14376.5	1597.38888888889	506
TC.BAT1; bacterial/archaeal transporter family protein	K08978	9	0	4	5	-0.000163957205489831	-1.82174672766479e-05	13583	1509.22222222222	391
TC.BAT2; bacterial/archaeal transporter family-2 protein	K09936	9	0	4	4	-6.53896617263223e-05	-7.26551796959137e-06	14441.5	1604.61111111111	170
TC.FEV.OM; iron complex outermembrane recepter protein	K02014	9	5	0	1	1.21212121212121e-05	3.03030303030303e-06	5850	1462.5	1047.5
TC.SMR3; small multidrug resistance family-3 protein	K09771	9	0	4	1	-1.05788571896979e-05	-1.17542857663309e-06	15585	1731.66666666667	361
tctA; putative tricarboxylic transport membrane protein	K07793	9	0	1	7	0.00169411113589181	0.000188234570654645	5601.5	622.388888888889	3
tcyK; L-cystine transport system substrate-binding protein	K16957	9	0	3	1	-8.98795741425475e-05	-9.98661934917195e-06	16069	1785.44444444444	1067
tcyL; L-cystine transport system permease protein	K16958	9	0	0	1	4.61538461538462e-05	5.12820512820513e-06	12945.5	1438.38888888889	455.5
tcyM; L-cystine transport system permease protein	K16959	9	0	1	4	7.94327262647945e-05	8.82585847386606e-06	11643	1293.66666666667	624
tcyN; L-cystine transport system ATP-binding protein [EC:3.6.3.-]	K16960	9	0	1	5	0.000107785281338577	1.1976142370953e-05	10500.5	1166.72222222222	389.5
tdh; threonine 3-dehydrogenase [EC:1.1.1.103]	K00060	9	0	4	5	-0.000183642616324802	-2.04047351472002e-05	14967	1663	241
tehA; tellurite resistance protein	K03304	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
tehB; tellurite methyltransferase [EC:2.1.1.265]	K16868	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
tenA; thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	K03707	9	1	0	0	0	0	12320	1540	1413.5
terC; tellurite resistance protein TerC	K05794	9	0	1	7	0.000357151700993377	3.96835223325975e-05	8709	967.666666666667	93
terD; tellurium resistance protein TerD	K05795	9	0	4	5	0.000448453474505255	4.98281638339173e-05	11302	1255.77777777778	18
terZ; tellurium resistance protein TerZ	K05791	9	0	1	1	1.34137931034483e-05	1.4904214559387e-06	13742.5	1526.94444444444	882.5
tesB; acyl-CoA thioesterase II [EC:3.1.2.-]	K10805	9	0	3	4	0.000106769527574587	1.18632808416208e-05	13129	1458.77777777778	100
tesC; thioesterase III [EC:3.1.2.-]	K12500	9	0	1	8	0.000465369492325132	5.17077213694591e-05	5459.5	606.611111111111	119
tex; protein Tex	K06959	9	0	3	3	4.11837433772917e-05	4.57597148636575e-06	13102.5	1455.83333333333	542
tfoX; DNA transformation protein and related proteins	K07343	9	0	5	4	-0.000138746915386959	-1.54163239318844e-05	14972	1663.55555555556	491.5
thiC; phosphomethylpyrimidine synthase [EC:4.1.99.17]	K03147	9	0	2	7	0.000391953679560272	4.35504088400302e-05	8281	920.111111111111	108
thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	K00941	9	0	0	2	3.24675324675325e-05	3.60750360750361e-06	12793	1421.44444444444	789
thiE; thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	K00788	9	0	3	6	0.000512667570211092	5.69630633567879e-05	11060.5	1228.94444444444	5
thiF; sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]	K03148	9	0	3	3	0.000118536388605299	1.31707098450332e-05	12992	1443.55555555556	186
thiG; thiazole synthase [EC:2.8.1.10]	K03149	9	0	4	5	6.43484058633232e-05	7.14982287370258e-06	11989.5	1332.16666666667	68
thiH; 2-iminoacetate synthase [EC:4.1.99.19]	K03150	9	0	1	6	0.000107676651255225	1.19640723616917e-05	10594	1177.11111111111	476
thiI; tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]	K03151	9	0	3	3	6.12429366500273e-05	6.80477073889192e-06	13387	1487.44444444444	84
thiJ; protein deglycase [EC:3.5.1.124]	K03152	9	0	0	3	2.58333333333333e-05	2.87037037037037e-06	12470	1385.55555555556	886.5
thiL; thiamine-monophosphate kinase [EC:2.7.4.16]	K00946	9	0	0	1	1.05263157894737e-05	1.16959064327485e-06	13479.5	1497.72222222222	1207
thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]	K00878	9	0	5	3	-1.21359652024939e-05	-1.34844057805488e-06	15279	1697.66666666667	159
thiO; glycine oxidase [EC:1.4.3.19]	K03153	9	0	3	5	0.00013435488404053	1.49283204489477e-05	11810	1312.22222222222	140
thiP; thiamine transport system permease protein	K02063	9	7	0	0	0	0	3228	1614	1591.5
thiQ; thiamine transport system ATP-binding protein	K02062	9	0	4	5	0.000580710857453719	6.45234286059688e-05	11914	1323.77777777778	22
thiS; sulfur carrier protein	K03154	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
thiT; thiamine transporter	K16789	9	0	4	1	-0.00012194025170712	-1.35489168563467e-05	16482	1831.33333333333	625
thiX; putative hydroxymethylpyrimidine transport system permease protein	K15599	9	0	6	1	-0.000204515688250108	-2.27239653611231e-05	18031	2003.44444444444	415.5
thiY; putative hydroxymethylpyrimidine transport system substrate-binding protein	K15598	9	0	5	3	-0.000111690523520755	-1.24100581689728e-05	16018.5	1779.83333333333	417
thiZ; putative hydroxymethylpyrimidine transport system ATP-binding protein	K15600	9	0	6	2	-0.00018932668093012	-2.10362978811245e-05	17702	1966.88888888889	321
thrA; bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]	K12524	9	0	4	4	-9.79414648854824e-06	-1.08823849872758e-06	14152	1572.44444444444	26
thrB1; homoserine kinase [EC:2.7.1.39]	K00872	9	0	2	4	0.00018634629019622	2.07051433551356e-05	11785	1309.44444444444	79
thrB2; homoserine kinase type II [EC:2.7.1.39]	K02204	9	0	3	4	0.000218056518644754	2.42285020716393e-05	11879	1319.88888888889	236
thrC; threonine synthase [EC:4.2.3.1]	K01733	9	0	2	6	0.000162572165599391	1.80635739554879e-05	10711.5	1190.16666666667	166
tig; trigger factor	K03545	9	0	4	3	-6.57318740320322e-05	-7.30354155911469e-06	15576	1730.66666666667	112
tldD; TldD protein	K03568	9	0	3	4	4.23511185505899e-05	4.70567983895443e-06	12908	1434.22222222222	187
tll; dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD+) [EC:1.1.1.339]	K19180	9	0	2	6	0.000361389692740936	4.01544103045484e-05	9155	1017.22222222222	85
tlyA; 23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase [EC:2.1.1.226 2.1.1.227]	K06442	9	0	0	1	0.000161236714975845	1.79151905528717e-05	12414.5	1379.38888888889	33
tlyC; putative hemolysin	K03699	9	0	1	3	6.01996568113509e-05	6.68885075681677e-06	12741	1415.66666666667	284
tmcA; tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	K06957	9	0	5	2	-0.000139387583014443	-1.5487509223827e-05	16708	1856.44444444444	94
tnaA; tryptophanase [EC:4.1.99.1]	K01667	9	0	8	1	-0.000394782003368931	-4.38646670409924e-05	21549	2394.33333333333	1190.5
tolA; colicin import membrane protein	K03646	9	5	0	0	0	0	6199	1549.75	1441
tolB; TolB protein	K03641	9	0	6	3	-0.000420548813800181	-4.67276459777979e-05	17849	1983.22222222222	342
tolC; outer membrane protein	K12340	9	6	0	0	0	0	4830	1610	1557.5
tolQ; biopolymer transport protein TolQ	K03562	9	0	3	4	-3.52103214533114e-06	-3.91225793925682e-07	13398	1488.66666666667	216
tonB; periplasmic protein TonB	K03832	9	0	6	0	-0.000265517353934106	-2.95019282149007e-05	19114.5	2123.83333333333	1413.5
topA; DNA topoisomerase I [EC:5.99.1.2]	K03168	9	0	3	3	-0.000237114111792322	-2.63460124213692e-05	15370	1707.77777777778	809
topB; DNA topoisomerase III [EC:5.99.1.2]	K03169	9	0	3	4	-0.000162164404213807	-1.80182671348674e-05	13727	1525.22222222222	508.5
torZ; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	K07812	9	0	3	5	-0.000211884424904236	-2.35427138782485e-05	13050.5	1450.05555555556	457
traB; conjugal transfer pilus assembly protein TraB	K12065	9	0	2	7	0.000345863658722843	3.84292954136492e-05	8634	959.333333333333	44
traD; conjugal transfer pilus assembly protein TraD	K12071	9	2	0	0	0	0	10898.5	1556.92857142857	1413.5
traE; conjugal transfer pilus assembly protein TraE	K12067	9	0	6	3	-4.09799916657503e-05	-4.55333240730558e-06	16216	1801.77777777778	51
traF; conjugal transfer pilus assembly protein TraF	K12057	9	0	4	4	-8.06023219945211e-05	-8.95581355494679e-06	14925.5	1658.38888888889	232
traL; conjugal transfer pilus assembly protein TraL	K12068	9	0	3	5	-6.91516439449779e-05	-7.68351599388643e-06	12540	1393.33333333333	204
traV; conjugal transfer pilus assembly protein TraV	K12064	9	0	4	5	0.000251051451983508	2.78946057759453e-05	12042	1338	31
traW; conjugal transfer pilus assembly protein TraW	K12061	9	0	6	2	-0.000261457461645384	-2.90508290717094e-05	18191	2021.22222222222	534
trbC; conjugal transfer pilus assembly protein TrbC	K12059	9	0	6	3	0.000138263902702749	1.5362655855861e-05	16260	1806.66666666667	9
trbL; type IV secretion system protein TrbL	K07344	9	0	2	5	0.000233740502222111	2.59711669135679e-05	10356	1150.66666666667	187
treC; trehalose-6-phosphate hydrolase [EC:3.2.1.93]	K01226	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]	K05343	9	0	5	3	2.73630171199366e-05	3.04033523554851e-06	15150.5	1683.38888888889	88
tri; tricorn protease [EC:3.4.21.-]	K08676	9	0	3	5	-3.69016400836366e-05	-4.10018223151518e-06	13274	1474.88888888889	631.5
trmA; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	K00557	9	8	0	0	0	0	1530	1530	1530
trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	K00554	9	0	7	2	-0.000184164019234082	-2.04626688037869e-05	17984	1998.22222222222	624.5
trmH; tRNA (guanosine-2'-O-)-methyltransferase [EC:2.1.1.34]	K00556	9	0	4	4	-0.000187869086617086	-2.0874342957454e-05	14327.5	1591.94444444444	62
trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	K15396	9	0	4	3	0.000164350597423572	1.8261177491508e-05	14936.5	1659.61111111111	36
trmK; tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	K06967	9	1	0	0	0	0	12498	1562.25	1421.5
trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	K01695	9	0	3	2	-3.89471818504077e-05	-4.3274646500453e-06	15297.5	1699.72222222222	646
trpB; tryptophan synthase beta chain [EC:4.2.1.20]	K01696	9	0	3	0	-9.84313725490197e-05	-1.09368191721133e-05	16343.5	1815.94444444444	1413.5
trpB; tryptophan synthase beta chain [EC:4.2.1.20]	K06001	9	0	5	4	-0.000157806561372563	-1.75340623747292e-05	15823	1758.11111111111	392
trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	K01609	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]	K13498	9	0	1	5	0.000159118665241232	1.76798516934702e-05	10754.5	1194.94444444444	302
trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]	K00766	9	0	0	1	1.02564102564103e-05	1.13960113960114e-06	13491.5	1499.05555555556	1219
trpE; anthranilate synthase component I [EC:4.1.3.27]	K01657	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]	K01817	9	0	5	3	-4.8762862644816e-05	-5.418095849424e-06	15350	1705.55555555556	231
trpG; anthranilate synthase component II [EC:4.1.3.27]	K01658	9	0	3	1	-5.42417582417583e-05	-6.02686202686203e-06	15103	1678.11111111111	817
trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]	K13497	9	0	4	4	-2.3055805124955e-05	-2.561756124995e-06	12740	1415.55555555556	91
truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]	K06175	9	0	2	5	0.00030633021387687	3.40366904307634e-05	10081	1120.11111111111	158
trxA; thioredoxin 1	K03671	9	0	3	1	-0.000134039625392693	-1.48932917102992e-05	15669.5	1741.05555555556	720
tsaB; tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	K14742	9	9	0	0	0	NA	0	NA	Inf
tsaE; tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	K06925	9	0	2	4	7.79999797576947e-05	8.66666441752163e-06	11257	1250.77777777778	391
tspA; uncharacterized membrane protein	K07288	9	0	6	3	0.000189764856801416	2.10849840890462e-05	16421	1824.55555555556	15
ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA	K14058	9	0	3	3	-0.000122457613831268	-1.36064015368076e-05	15578	1730.88888888889	862
ttdA; L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]	K03779	9	0	3	5	5.35567377896452e-05	5.95074864329391e-06	11699.5	1299.94444444444	241
ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]	K03780	9	0	4	5	0.000286491270714433	3.18323634127148e-05	12593	1399.22222222222	26
ttrB; tetrathionate reductase subunit B	K08358	9	0	4	5	0.000246186701418569	2.73540779353966e-05	11705	1300.55555555556	43
ttuD; hydroxypyruvate reductase [EC:1.1.1.81]	K00050	9	0	3	2	8.55048143937327e-05	9.50053493263697e-06	13821	1535.66666666667	192
tuaE; teichuronic acid biosynthesis protein TuaE	K16705	9	0	6	3	5.13317833241799e-05	5.70353148046444e-06	14946.5	1660.72222222222	11
tyrA; chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12]	K14187	9	0	5	4	3.16053286683626e-05	3.51170318537363e-06	15339.5	1704.38888888889	87
tyrA1; chorismate mutase [EC:5.4.99.5]	K04092	9	9	0	0	0	NA	0	NA	Inf
tyrA2; prephenate dehydrogenase [EC:1.3.1.12]	K04517	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
tyrB; aromatic-amino-acid transaminase [EC:2.6.1.57]	K00832	9	0	4	4	-1.50652261765206e-05	-1.67391401961341e-06	13918	1546.44444444444	596
tyrP; tyrosine-specific transport protein	K03834	9	0	3	3	-3.9298375916023e-05	-4.36648621289144e-06	14330	1592.22222222222	175
ubiA; 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	K03179	9	2	0	0	0	0	11057	1579.57142857143	1421.5
ubiC; chorismate--pyruvate lyase [EC:4.1.3.40]	K03181	9	0	2	3	0.000191859083606286	2.1317675956254e-05	11321.5	1257.94444444444	154
ubiD; 4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	K03182	9	0	3	4	0.000141205341385251	1.56894823761391e-05	10804.5	1200.5	248
ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	K00568	9	0	5	3	-6.11589053318276e-06	-6.79543392575862e-07	14315.5	1590.61111111111	217
ubiJ; ubiquinone biosynthesis protein UbiJ	K03690	9	0	3	3	-0.000122110680739484	-1.35678534154982e-05	14996	1666.22222222222	527
UGCG; ceramide glucosyltransferase [EC:2.4.1.80]	K00720	9	0	6	2	-0.000118054571365101	-1.31171745961223e-05	17261.5	1917.94444444444	432
ugl; unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]	K18581	9	0	4	4	0.00062445171276278	6.93835236403089e-05	13834.5	1537.16666666667	5
ulaG; L-ascorbate 6-phosphate lactonase [EC:3.1.1.-]	K03476	9	0	5	4	9.74507357263793e-05	1.08278595251533e-05	13225.5	1469.5	229
umuC; DNA polymerase V	K03502	9	0	3	2	-9.05420602789033e-06	-1.00602289198781e-06	13651.5	1516.83333333333	597.5
uppS; undecaprenyl diphosphate synthase [EC:2.5.1.31]	K00806	9	0	4	4	2.84502526336143e-05	3.1611391815127e-06	13217.5	1468.61111111111	340
ureA; urease subunit gamma [EC:3.5.1.5]	K01430	9	0	3	6	0.000163335339899794	1.81483710999771e-05	10628	1180.88888888889	229
ureB; urease subunit beta [EC:3.5.1.5]	K01429	9	0	4	4	-2.84038549363657e-05	-3.15598388181841e-06	14660.5	1628.94444444444	89
ureC; urease subunit alpha [EC:3.5.1.5]	K01428	9	0	2	7	0.000230755530232656	2.5639503359184e-05	8962	995.777777777778	154
ureE; urease accessory protein	K03187	9	0	3	3	3.93457994040131e-05	4.37175548933479e-06	14083.5	1564.83333333333	198
ureF; urease accessory protein	K03188	9	0	0	8	0.000387012431621441	4.30013812912713e-05	5837	648.555555555556	202
ureG; urease accessory protein	K03189	9	0	4	4	0.000160283574664195	1.78092860737994e-05	12789	1421	143
ureI; acid-activated urea channel	K03191	9	0	4	3	0.000593948460726773	6.59942734140859e-05	13876	1541.77777777778	7
ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]	K11751	9	0	7	2	-0.000270683111034354	-3.00759012260394e-05	19396.5	2155.16666666667	319
uspA; universal stress protein A	K06149	9	0	3	4	-2.21786090383565e-05	-2.46428989315072e-06	12827.5	1425.27777777778	585
uspE; universal stress protein E	K14055	9	6	0	0	0	0	4516	1505.33333333333	1413.5
uup; ABC transport system ATP-binding/permease protein	K15738	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
uvrA; excinuclease ABC subunit A	K03701	9	0	4	2	-0.000128918474392899	-1.43242749325443e-05	15791	1754.55555555556	277
uvrB; excinuclease ABC subunit B	K03702	9	0	2	7	0.000149143974200766	1.6571552688974e-05	8828	980.888888888889	253
uvrC; excinuclease ABC subunit C	K03703	9	0	3	5	-1.16306183825642e-06	-1.29229093139602e-07	13024.5	1447.16666666667	322
uxaC; glucuronate isomerase [EC:5.3.1.12]	K01812	9	0	3	5	8.14590853884158e-05	9.05100948760176e-06	11435.5	1270.61111111111	168.5
vanW; vancomycin resistance protein VanW	K18346	9	0	2	7	0.000453791623414393	5.04212914904881e-05	8253	917	27
vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	K08641	9	0	2	7	0.000117724097536015	1.30804552817794e-05	10217	1135.22222222222	524
vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	K07260	9	0	1	1	5.75498575498572e-06	6.3944286166508e-07	14101.5	1566.83333333333	747
vasJ; type VI secretion system protein VasJ	K11910	9	0	5	1	-0.000106880965654994	-1.18756628505549e-05	17270.5	1918.94444444444	762.5
vat; virginiamycin A acetyltransferase [EC:2.3.1.-]	K18234	9	0	5	3	-0.000130310935281681	-1.44789928090757e-05	16223	1802.55555555556	323.5
